Commodity,Year,Attribute,Value
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1975,Per capita availability adjusted for loss-Lbs/year,155.4300325
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1976,Per capita availability adjusted for loss-Lbs/year,162.6646433
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1977,Per capita availability adjusted for loss-Lbs/year,161.7022025
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1978,Per capita availability adjusted for loss-Lbs/year,160.4136437
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1979,Per capita availability adjusted for loss-Lbs/year,160.1095707
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1980,Per capita availability adjusted for loss-Lbs/year,159.894024
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1981,Per capita availability adjusted for loss-Lbs/year,160.5122946
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1982,Per capita availability adjusted for loss-Lbs/year,157.366605
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1983,Per capita availability adjusted for loss-Lbs/year,160.8921875
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1984,Per capita availability adjusted for loss-Lbs/year,162.4249408
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1985,Per capita availability adjusted for loss-Lbs/year,164.9844661
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1986,Per capita availability adjusted for loss-Lbs/year,164.5145631
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1987,Per capita availability adjusted for loss-Lbs/year,163.996975
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1988,Per capita availability adjusted for loss-Lbs/year,165.4390286
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1989,Per capita availability adjusted for loss-Lbs/year,163.1322684
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1990,Per capita availability adjusted for loss-Lbs/year,161.5607931
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1991,Per capita availability adjusted for loss-Lbs/year,162.5997316
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1992,Per capita availability adjusted for loss-Lbs/year,165.4065254
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1993,Per capita availability adjusted for loss-Lbs/year,164.8517618
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1994,Per capita availability adjusted for loss-Lbs/year,166.9103512
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1995,Per capita availability adjusted for loss-Lbs/year,166.0434849
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1996,Per capita availability adjusted for loss-Lbs/year,164.9192706
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1997,Per capita availability adjusted for loss-Lbs/year,164.2922246
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1998,Per capita availability adjusted for loss-Lbs/year,168.8699034
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1999,Per capita availability adjusted for loss-Lbs/year,174.0209158
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2000,Per capita availability adjusted for loss-Lbs/year,173.2659052
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2001,Per capita availability adjusted for loss-Lbs/year,171.4739497
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2002,Per capita availability adjusted for loss-Lbs/year,176.8074781
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2003,Per capita availability adjusted for loss-Lbs/year,176.7263319
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2004,Per capita availability adjusted for loss-Lbs/year,178.7073738
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2005,Per capita availability adjusted for loss-Lbs/year,177.1100359
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2006,Per capita availability adjusted for loss-Lbs/year,178.0734304
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2007,Per capita availability adjusted for loss-Lbs/year,177.3444123
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2008,Per capita availability adjusted for loss-Lbs/year,172.7851019
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2009,Per capita availability adjusted for loss-Lbs/year,169.9568252
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2010,Per capita availability adjusted for loss-Lbs/year,169.1776882
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2011,Per capita availability adjusted for loss-Lbs/year,165.5522516
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2012,Per capita availability adjusted for loss-Lbs/year,165.0133931
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2013,Per capita availability adjusted for loss-Lbs/year,166.3724021
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2014,Per capita availability adjusted for loss-Lbs/year,165.9644597
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2015,Per capita availability adjusted for loss-Lbs/year,171.6465585
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2016,Per capita availability adjusted for loss-Lbs/year,175.2545272
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2017,Per capita availability adjusted for loss-Lbs/year,178.3197311
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2018,Per capita availability adjusted for loss-Lbs/year,180.3087802
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1970,Per capita availability adjusted for loss-Oz/day,7.120384088
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1971,Per capita availability adjusted for loss-Oz/day,7.227468907
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1972,Per capita availability adjusted for loss-Oz/day,7.19051807
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1973,Per capita availability adjusted for loss-Oz/day,6.771173999
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1974,Per capita availability adjusted for loss-Oz/day,6.996568362
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1975,Per capita availability adjusted for loss-Oz/day,6.813371289
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1976,Per capita availability adjusted for loss-Oz/day,7.13050491
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1977,Per capita availability adjusted for loss-Oz/day,7.088315727
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1978,Per capita availability adjusted for loss-Oz/day,7.031830957
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1979,Per capita availability adjusted for loss-Oz/day,7.018501727
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1980,Per capita availability adjusted for loss-Oz/day,7.009053108
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1981,Per capita availability adjusted for loss-Oz/day,7.036155378
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1982,Per capita availability adjusted for loss-Oz/day,6.898262136
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1983,Per capita availability adjusted for loss-Oz/day,7.052808221
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1984,Per capita availability adjusted for loss-Oz/day,7.119997406
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1985,Per capita availability adjusted for loss-Oz/day,7.232195774
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1986,Per capita availability adjusted for loss-Oz/day,7.211597289
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1987,Per capita availability adjusted for loss-Oz/day,7.188908493
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1988,Per capita availability adjusted for loss-Oz/day,7.252121801
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1989,Per capita availability adjusted for loss-Oz/day,7.151003548
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1990,Per capita availability adjusted for loss-Oz/day,7.082116956
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1991,Per capita availability adjusted for loss-Oz/day,7.127659469
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1992,Per capita availability adjusted for loss-Oz/day,7.250697003
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1993,Per capita availability adjusted for loss-Oz/day,7.226378601
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1994,Per capita availability adjusted for loss-Oz/day,7.316618133
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1995,Per capita availability adjusted for loss-Oz/day,7.278618517
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1996,Per capita availability adjusted for loss-Oz/day,7.229337888
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1997,Per capita availability adjusted for loss-Oz/day,7.201850941
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1998,Per capita availability adjusted for loss-Oz/day,7.402516312
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1999,Per capita availability adjusted for loss-Oz/day,7.628314119
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2000,Per capita availability adjusted for loss-Oz/day,7.595217762
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2001,Per capita availability adjusted for loss-Oz/day,7.51666629
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2002,Per capita availability adjusted for loss-Oz/day,7.750464791
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2003,Per capita availability adjusted for loss-Oz/day,7.746907701
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2004,Per capita availability adjusted for loss-Oz/day,7.833747894
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2005,Per capita availability adjusted for loss-Oz/day,7.763727601
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2006,Per capita availability adjusted for loss-Oz/day,7.805958592
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2007,Per capita availability adjusted for loss-Oz/day,7.774001635
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2008,Per capita availability adjusted for loss-Oz/day,7.574141455
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2009,Per capita availability adjusted for loss-Oz/day,7.450162201
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2010,Per capita availability adjusted for loss-Oz/day,7.416008248
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2011,Per capita availability adjusted for loss-Oz/day,7.257085001
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2012,Per capita availability adjusted for loss-Oz/day,7.233463809
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2013,Per capita availability adjusted for loss-Oz/day,7.293036806
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2014,Per capita availability adjusted for loss-Oz/day,7.275154397
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2015,Per capita availability adjusted for loss-Oz/day,7.524232701
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2016,Per capita availability adjusted for loss-Oz/day,7.682390233
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2017,Per capita availability adjusted for loss-Oz/day,7.816755334
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",2018,Per capita availability adjusted for loss-Oz/day,7.903946531
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1970,Per capita availability adjusted for loss-G/day,201.8593287
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1971,Per capita availability adjusted for loss-G/day,204.8951298
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1972,Per capita availability adjusted for loss-G/day,203.847592
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1973,Per capita availability adjusted for loss-G/day,191.9593973
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1974,Per capita availability adjusted for loss-G/day,198.3492148
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1975,Per capita availability adjusted for loss-G/day,193.1556693
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1976,Per capita availability adjusted for loss-G/day,202.146249
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1977,Per capita availability adjusted for loss-G/day,200.9502067
"Total meat, fish, eggs, and nuts: Per capita consumption adjusted for loss",1978,Per capita availability adjusted for loss-G/day,199.3488917
